# Time-averaged data for fix vACFavg
# TimeStep c_vAutoCorrFxn[1] c_vAutoCorrFxn[2] c_vAutoCorrFxn[3] c_vAutoCorrFxn[4]
2242000 8.63621e-10 2.08861e-08 8.4173e-09 3.0167e-08
2244000 -1.92545e-08 -2.74131e-08 -1.16083e-08 -5.82759e-08
2246000 1.72214e-08 1.96767e-09 -2.56862e-08 -6.49713e-09
2248000 1.35066e-08 5.65327e-08 2.05419e-08 9.05812e-08
2250000 -2.19955e-08 -1.57056e-08 -1.43017e-08 -5.20028e-08
2252000 3.20468e-08 -2.06098e-08 -7.59132e-09 3.84571e-09
2254000 1.35207e-08 1.26076e-08 -3.17421e-09 2.29541e-08
2256000 4.14887e-08 -2.18484e-08 3.35182e-08 5.31585e-08
2258000 -3.07578e-08 -3.7814e-10 5.12201e-09 -2.60139e-08
2260000 -1.09619e-08 -3.1499e-08 -2.5955e-08 -6.84159e-08
2262000 -8.88064e-09 1.58643e-08 3.57615e-08 4.27451e-08
2264000 -4.91309e-08 5.67108e-09 1.95414e-08 -2.39183e-08
2266000 4.17145e-08 7.50328e-09 -4.01122e-08 9.1056e-09
2268000 -1.14339e-08 -2.11789e-08 3.00275e-08 -2.58531e-09
2270000 1.67477e-09 1.16539e-08 4.61057e-08 5.94344e-08
2272000 8.7757e-09 7.42881e-09 -2.61175e-08 -9.91299e-09
2274000 -2.63793e-08 -4.81608e-09 -1.25474e-08 -4.37428e-08
2276000 3.60338e-08 3.38937e-08 8.06923e-08 1.5062e-07
2278000 -1.07957e-08 -6.84916e-09 -8.67888e-08 -1.04434e-07
2280000 -3.50649e-08 -2.69436e-08 -2.67511e-08 -8.87596e-08
2282000 -6.07742e-09 5.10798e-08 1.79701e-08 6.29725e-08
2284000 -3.55115e-09 -3.39232e-08 4.18159e-08 4.34159e-09
2286000 1.22485e-08 -1.19269e-08 -6.18749e-10 -2.97177e-10
2288000 1.34444e-08 -7.25897e-09 -4.48494e-08 -3.8664e-08
2290000 -5.70649e-08 3.19035e-08 5.67857e-08 3.16243e-08
2292000 2.28656e-08 -3.91004e-08 8.91732e-09 -7.31749e-09
2294000 2.78235e-08 9.13326e-09 4.97548e-09 4.19322e-08
2296000 -1.60919e-08 -1.78067e-08 -1.17497e-09 -3.50736e-08
2298000 -1.93935e-08 3.14376e-08 8.15329e-09 2.01974e-08
2300000 -2.98068e-08 6.16722e-09 5.05074e-09 -1.85888e-08
2302000 3.37578e-10 -4.46672e-08 6.09327e-09 -3.82364e-08
2304000 1.35217e-08 5.32757e-08 -1.09869e-08 5.58105e-08
2306000 -1.10735e-08 -3.66576e-08 6.03069e-09 -4.17004e-08
2308000 -2.32284e-08 -9.26897e-10 1.26995e-08 -1.14558e-08
2310000 -1.59223e-08 3.1957e-08 -4.91427e-08 -3.3108e-08
2312000 6.03338e-08 9.18759e-09 -3.99067e-09 6.55307e-08
2314000 -3.36487e-08 -1.74606e-08 2.49241e-08 -2.61852e-08
2316000 -1.07236e-08 -2.70412e-08 -1.26409e-08 -5.04057e-08
2318000 2.41233e-08 5.05692e-09 -2.45997e-08 4.58056e-09
2320000 -8.40332e-09 -2.16946e-08 8.56633e-09 -2.15316e-08
2322000 -1.17064e-08 5.64444e-08 -4.35194e-09 4.03861e-08
2324000 7.22503e-09 -2.34192e-08 2.75213e-08 1.13271e-08
2326000 3.23077e-08 2.51499e-08 -1.07194e-08 4.67382e-08
2328000 -1.95581e-08 -3.35745e-08 -2.9222e-08 -8.23546e-08
2330000 7.9427e-09 2.38415e-08 2.36009e-08 5.53851e-08
2332000 -2.24545e-08 -2.94449e-08 3.37341e-08 -1.81652e-08
2334000 4.06378e-08 1.15758e-08 -1.31628e-08 3.90508e-08
2336000 -1.73317e-08 -2.81904e-08 -5.98964e-08 -1.05419e-07
2338000 -2.62999e-08 5.71005e-09 3.29599e-09 -1.72938e-08
2340000 -1.87135e-08 3.02158e-08 1.51171e-08 2.66194e-08
2342000 -1.81896e-08 -1.49488e-08 -8.31604e-09 -4.14545e-08
2344000 3.69854e-08 -6.69028e-10 1.98976e-08 5.62141e-08
2346000 -1.68601e-08 -2.10034e-08 -3.49536e-08 -7.2817e-08
2348000 4.33981e-08 -9.89997e-09 2.12226e-08 5.47208e-08
2350000 1.01587e-08 1.48849e-09 -5.59249e-08 -4.42776e-08
2352000 -1.97729e-08 2.27177e-08 8.80347e-09 1.17482e-08
2354000 -4.04946e-09 4.04486e-09 -1.34112e-10 -1.38704e-10
2356000 1.60249e-08 4.78943e-09 -2.44613e-09 1.83682e-08
2358000 3.25375e-10 6.80457e-09 8.60884e-09 1.57388e-08
2360000 -1.88545e-08 -1.17792e-08 -1.18194e-08 -4.24531e-08
2362000 -2.41352e-08 1.42929e-08 -1.62787e-08 -2.6121e-08
2364000 -1.01549e-08 1.90461e-08 3.61488e-08 4.50399e-08
2366000 1.81581e-08 3.45345e-09 -3.0153e-08 -8.5414e-09
2368000 -3.98553e-08 -1.89312e-08 -1.62377e-08 -7.50242e-08
2370000 -1.64723e-08 3.59063e-08 -1.89423e-08 4.91749e-10
2372000 -1.03952e-08 -1.35932e-08 -3.26057e-08 -5.65941e-08
2374000 5.90275e-08 -1.82995e-08 5.73854e-09 4.64666e-08
2376000 -6.41981e-08 -1.46606e-08 3.00094e-08 -4.88494e-08
2378000 -2.80908e-08 2.19815e-08 5.92825e-09 -1.81031e-10
2380000 -4.26642e-08 1.07911e-08 -8.00138e-09 -3.98745e-08
2382000 2.12272e-08 -3.3586e-08 6.43794e-09 -5.92082e-09
2384000 1.90435e-08 2.56002e-09 2.91217e-08 5.07252e-08
2386000 -5.09012e-08 -6.96159e-09 -4.47027e-08 -1.02566e-07
2388000 -1.74747e-08 -1.78201e-08 4.90792e-09 -3.0387e-08
2390000 -2.51989e-08 5.55901e-08 -3.14174e-08 -1.02611e-09
2392000 -1.82447e-08 -1.78039e-08 -1.95737e-08 -5.56222e-08
2394000 -4.84767e-08 -1.94607e-08 1.40782e-08 -5.38591e-08
2396000 2.15471e-08 1.67704e-08 4.84161e-08 8.67336e-08
2398000 2.68884e-08 -7.84851e-09 -2.37579e-08 -4.71798e-09
2400000 -5.08774e-09 -1.63244e-08 3.86447e-08 1.72325e-08
2402000 6.15111e-09 3.43574e-08 -7.74902e-09 3.27595e-08
2404000 1.93614e-08 2.03459e-08 6.25784e-10 4.03332e-08
2406000 1.47076e-08 -3.22679e-08 -1.50553e-10 -1.77108e-08
2408000 1.20573e-08 2.13455e-09 -1.81311e-08 -3.93918e-09
2410000 -1.5059e-09 2.11775e-08 2.99495e-08 4.96212e-08
2412000 2.65228e-08 -1.48315e-08 3.97453e-08 5.14366e-08
2414000 3.42946e-08 -2.19167e-08 4.16409e-08 5.40189e-08
2416000 -8.35708e-09 -5.03789e-09 -1.46822e-09 -1.48632e-08
2418000 -8.58173e-09 9.65842e-09 3.24951e-08 3.35718e-08
2420000 4.05131e-09 -2.53097e-08 -5.06131e-09 -2.63197e-08
2422000 -1.17085e-08 -7.08569e-09 1.97861e-08 9.91985e-10
2424000 1.00573e-08 -7.77818e-09 8.78925e-09 1.10683e-08
2426000 2.27603e-08 -1.60283e-08 2.81043e-09 9.54239e-09
2428000 3.52748e-09 -1.01656e-08 -3.0956e-08 -3.75941e-08
2430000 3.27017e-09 4.34969e-08 -4.56066e-09 4.22064e-08
2432000 -9.36975e-09 4.56187e-09 2.14563e-08 1.66484e-08
2434000 2.22576e-08 -2.01434e-08 -1.63475e-08 -1.42332e-08
2436000 1.91216e-08 4.0003e-09 -8.91076e-09 1.42112e-08
2438000 -1.08934e-08 2.98179e-08 3.90465e-08 5.7971e-08
2440000 -2.27793e-08 2.4986e-08 2.67445e-09 4.88112e-09
2442000 -9.90782e-09 -8.68482e-09 -5.89736e-08 -7.75663e-08
2444000 3.07801e-08 1.40618e-08 2.98712e-08 7.47131e-08
2446000 -9.05598e-09 -2.90284e-08 -5.54208e-09 -4.36264e-08
2448000 3.12223e-08 4.77832e-08 -2.46843e-08 5.43212e-08
2450000 -6.25222e-09 1.32539e-08 2.06678e-08 2.76695e-08
2452000 6.65512e-09 -2.17262e-09 -2.19897e-08 -1.75072e-08
2454000 -2.29556e-08 1.76174e-08 8.09888e-09 2.76069e-09
2456000 -1.82977e-08 -3.09036e-08 -1.50579e-09 -5.07072e-08
2458000 3.58928e-08 1.65105e-08 -3.23992e-09 4.91634e-08
2460000 9.44796e-09 -1.29864e-08 -6.85301e-09 -1.03914e-08
2462000 5.4873e-08 -1.24886e-08 5.17319e-08 9.41163e-08
2464000 -2.49538e-08 2.3378e-08 -2.14554e-08 -2.30312e-08
2466000 -2.40908e-08 -2.44513e-08 -1.12628e-08 -5.98049e-08
2468000 -1.58538e-08 -2.82423e-08 4.13805e-08 -2.71554e-09
2470000 1.41144e-08 -1.82646e-08 -6.47492e-09 -1.06251e-08
2472000 3.86542e-08 2.85952e-09 -3.28106e-08 8.70314e-09
2474000 -2.16949e-08 4.4667e-09 -4.89063e-09 -2.21189e-08
2476000 2.70841e-08 -3.20124e-08 -1.39207e-09 -6.3203e-09
2478000 2.11355e-08 1.91361e-08 1.97029e-08 5.99745e-08
2480000 -4.63543e-08 -2.49965e-08 2.00232e-08 -5.13277e-08
2482000 2.98134e-08 4.0058e-08 1.76947e-08 8.75661e-08
2484000 2.26197e-09 9.41523e-09 -1.2823e-08 -1.14576e-09
2486000 2.98509e-09 -7.45165e-09 -5.09264e-08 -5.5393e-08
2488000 -1.46294e-08 -3.1136e-08 -2.0139e-08 -6.59045e-08
2490000 2.9497e-08 5.62451e-08 6.26871e-09 9.20108e-08
2492000 8.6039e-09 -2.81663e-08 -2.17103e-08 -4.12728e-08
2494000 -1.45869e-08 3.45055e-08 -4.04206e-08 -2.0502e-08
2496000 2.66305e-08 -6.66166e-09 5.22533e-08 7.22222e-08
2498000 1.72656e-08 3.02844e-08 -1.04008e-08 3.71492e-08
2500000 -1.72725e-08 -1.81481e-08 1.74642e-08 -1.79565e-08
2502000 5.96697e-09 -1.08938e-08 -2.64387e-08 -3.13656e-08
2504000 4.98117e-09 -2.7818e-08 2.41192e-08 1.28243e-09
2506000 6.1698e-09 2.33813e-08 -3.22402e-08 -2.6891e-09
2508000 3.0801e-08 -6.72811e-10 6.47315e-08 9.48597e-08
2510000 -2.40723e-08 -3.71218e-08 1.74924e-08 -4.37018e-08
2512000 -1.1714e-08 -1.76443e-08 6.28007e-09 -2.30782e-08
2514000 1.20629e-08 2.32395e-08 -1.76223e-08 1.76801e-08
2516000 2.38781e-08 4.11862e-08 -2.39165e-08 4.11479e-08
2518000 -2.57893e-08 -2.36247e-08 -4.2774e-08 -9.2188e-08
2520000 -6.23575e-11 -5.84072e-09 1.80342e-08 1.21311e-08
2522000 -1.52081e-08 1.4618e-08 8.11915e-09 7.5291e-09
2524000 1.04334e-08 -3.17046e-08 2.14578e-08 1.86625e-10
2526000 -1.93623e-08 9.86153e-09 -3.3181e-09 -1.28188e-08
2528000 -3.11357e-08 4.22053e-09 4.47038e-09 -2.24448e-08
2530000 -1.35527e-08 6.31666e-09 -1.39248e-08 -2.11609e-08
2532000 1.55244e-09 -2.00188e-08 -5.52375e-09 -2.39902e-08
2534000 6.41171e-08 -1.32974e-08 -5.15117e-08 -6.92049e-10
2536000 3.45323e-08 1.63012e-08 -1.88252e-08 3.20083e-08
2538000 -4.12132e-08 -5.02377e-08 8.17169e-09 -8.32792e-08
2540000 1.10687e-08 -1.24283e-08 2.99868e-08 2.86272e-08
2542000 -6.34368e-08 4.75704e-08 -2.00783e-08 -3.59447e-08
2544000 -2.24542e-09 -2.84696e-09 -2.81948e-08 -3.32872e-08
2546000 1.66288e-08 3.25352e-08 -5.22196e-08 -3.05564e-09
2548000 -3.0145e-08 -3.95132e-08 -1.84242e-08 -8.80824e-08
2550000 -1.51314e-08 -1.19517e-08 1.98055e-08 -7.27764e-09
2552000 -8.83753e-09 4.10207e-08 1.89295e-09 3.40762e-08
2554000 1.96257e-08 2.40507e-08 -4.3504e-08 1.7243e-10
2556000 -3.455e-08 -6.3661e-09 3.26643e-08 -8.25178e-09
2558000 4.04636e-09 -2.00397e-08 -5.99757e-08 -7.5969e-08
2560000 -1.71082e-08 -9.63234e-09 4.18704e-08 1.51298e-08
2562000 -2.82494e-08 -2.68144e-09 2.08227e-08 -1.01081e-08
2564000 1.24783e-08 -1.46632e-08 -5.14018e-08 -5.35866e-08
2566000 2.65621e-08 -3.49633e-09 -9.08223e-09 1.39836e-08
2568000 -2.19823e-08 -3.40475e-09 -1.27539e-08 -3.81409e-08
2570000 2.80284e-08 -4.70564e-09 -2.32739e-08 4.88384e-11
2572000 8.98287e-09 5.29256e-08 5.07212e-08 1.1263e-07
2574000 -1.51757e-08 -2.26227e-08 -1.76312e-08 -5.54296e-08
2576000 4.39082e-09 1.46209e-08 2.83902e-08 4.74019e-08
2578000 -1.4042e-08 9.65542e-09 -1.96557e-08 -2.40423e-08
2580000 1.0167e-08 1.58601e-08 -5.56821e-08 -2.9655e-08
2582000 5.56125e-08 7.95154e-09 -2.47257e-08 3.88383e-08
2584000 -1.75289e-08 6.73135e-09 2.34318e-08 1.26343e-08
2586000 -1.0145e-08 -8.5328e-09 -1.80197e-08 -3.66975e-08
2588000 -3.07826e-08 1.52839e-08 1.58295e-08 3.30756e-10
2590000 -1.0671e-08 -2.01076e-08 2.26499e-09 -2.85136e-08
2592000 7.51217e-09 -7.16224e-09 3.30644e-09 3.65637e-09
2594000 -4.49072e-09 3.89651e-08 1.83406e-09 3.63085e-08
2596000 -1.64179e-08 -3.55073e-09 3.97042e-08 1.97355e-08
2598000 4.36774e-08 -6.3494e-09 3.07914e-08 6.81194e-08
2600000 -1.76877e-08 1.12052e-08 5.1616e-09 -1.32089e-09
2602000 1.63705e-08 -2.85846e-08 -4.94964e-08 -6.17105e-08
2604000 2.17079e-09 -7.44373e-09 3.75042e-09 -1.52252e-09
2606000 2.07199e-08 3.01556e-08 2.66262e-08 7.75017e-08
2608000 1.67548e-08 -1.31738e-08 -2.95213e-09 6.2885e-10
2610000 -2.5017e-08 -1.97812e-08 -2.6752e-08 -7.15502e-08
2612000 -3.5461e-09 1.95417e-08 1.16567e-08 2.76523e-08
2614000 -8.23693e-09 -3.21888e-08 -9.5447e-09 -4.99705e-08
2616000 -1.28262e-08 1.69495e-08 -1.32885e-08 -9.16509e-09
2618000 -4.07783e-08 -1.78499e-08 1.09565e-09 -5.75326e-08
2620000 1.27718e-08 4.61693e-08 3.35584e-08 9.24995e-08
2622000 3.23742e-08 -3.48275e-08 3.30858e-09 8.55194e-10
2624000 -2.15259e-09 3.49468e-08 -2.25807e-08 1.02135e-08
2626000 -3.17052e-08 -2.61608e-08 4.06062e-09 -5.38053e-08
2628000 -2.24445e-08 -3.58107e-08 -2.0324e-08 -7.85792e-08
2630000 -4.10629e-08 1.465e-09 3.18872e-08 -7.71068e-09
2632000 -6.19078e-09 2.68801e-08 -3.5671e-08 -1.49818e-08
2634000 1.29205e-08 -2.35582e-08 1.92896e-08 8.65191e-09
2636000 3.05798e-08 2.93323e-09 -2.20724e-08 1.14406e-08
2638000 5.67454e-09 6.06528e-09 -2.22914e-08 -1.05516e-08
2640000 -4.34464e-08 -2.3769e-08 1.644e-08 -5.07754e-08
2642000 -7.84516e-09 9.63959e-09 -3.97629e-10 1.3968e-09
2644000 1.68134e-08 -6.85272e-08 4.99041e-09 -4.67235e-08
2646000 4.89589e-08 3.19899e-08 2.86309e-09 8.38119e-08
2648000 -2.15991e-09 -7.29811e-09 -3.07009e-08 -4.01589e-08
2650000 1.4048e-08 -1.49585e-08 -1.46372e-08 -1.55477e-08
2652000 -5.28351e-08 -2.14113e-08 8.12891e-09 -6.61175e-08
2654000 6.32817e-09 3.05373e-08 -1.84824e-08 1.83831e-08
2656000 -1.7448e-08 -2.152e-08 3.88906e-08 -7.74554e-11
2658000 -2.34802e-08 6.499e-09 -4.17668e-08 -5.87481e-08
2660000 -3.22899e-08 4.95382e-08 2.3457e-08 4.07054e-08
2662000 2.69821e-08 -1.28806e-08 1.15571e-08 2.56586e-08
2664000 -2.69337e-08 5.1111e-09 -1.43052e-08 -3.61278e-08
2666000 1.09264e-08 2.05959e-08 -3.55953e-09 2.79628e-08
2668000 1.20451e-08 -3.99182e-08 9.95465e-09 -1.79184e-08
2670000 4.79993e-10 -4.75788e-09 5.26605e-09 9.88167e-10
2672000 -4.59182e-09 -6.73338e-09 2.39685e-08 1.26433e-08
2674000 -3.77374e-08 -1.14391e-08 6.20192e-09 -4.29746e-08
2676000 -3.11819e-08 -2.08506e-08 1.22752e-08 -3.97574e-08
2678000 4.23921e-08 3.78874e-08 7.13261e-09 8.74121e-08
2680000 -8.00441e-09 -4.00838e-08 -1.72365e-08 -6.53246e-08
2682000 -8.5237e-08 1.02931e-08 -3.2918e-08 -1.07862e-07
2684000 2.92512e-08 -1.09973e-08 1.94996e-08 3.77535e-08
2686000 3.29887e-08 -3.64254e-08 -1.71707e-08 -2.06074e-08
2688000 -9.49929e-09 -1.6664e-08 3.14055e-08 5.24218e-09
2690000 -2.88151e-08 6.30186e-08 2.69331e-09 3.68968e-08
2692000 -1.15635e-09 -2.83718e-09 -1.28832e-08 -1.68767e-08
2694000 4.49176e-09 -6.69672e-09 -5.49879e-10 -2.75483e-09
2696000 -1.27557e-08 -5.46868e-08 -8.93164e-09 -7.63741e-08
2698000 -3.11052e-10 2.30358e-08 1.45427e-08 3.72675e-08
2700000 -1.71904e-08 1.02252e-08 4.5229e-08 3.82638e-08
2702000 -1.55202e-08 4.49558e-08 -3.04166e-08 -9.80953e-10
2704000 2.91064e-08 -3.74604e-08 -4.39503e-08 -5.23044e-08
2706000 -1.59554e-08 4.21241e-08 -1.41904e-08 1.19782e-08
2708000 1.78657e-08 3.33863e-08 3.85236e-08 8.97756e-08
2710000 -4.12157e-08 -4.53053e-08 -2.3688e-09 -8.88898e-08
2712000 3.65628e-08 -3.01012e-08 -2.65934e-08 -2.01317e-08
2714000 1.72286e-08 -2.52709e-08 -4.18016e-09 -1.22225e-08
2716000 1.37324e-08 -8.79446e-09 -3.32325e-09 1.61473e-09
2718000 -8.32154e-09 1.89841e-08 4.40537e-08 5.47163e-08
2720000 6.4655e-08 4.34706e-08 -6.9919e-09 1.01134e-07
2722000 -4.67604e-08 -2.957e-08 -3.63633e-08 -1.12694e-07
2724000 -1.94805e-08 -1.35972e-08 -2.43394e-08 -5.74172e-08
2726000 -1.32059e-09 2.10161e-09 3.6679e-08 3.746e-08
2728000 5.20443e-08 -3.47697e-08 4.55e-09 2.18246e-08
2730000 -4.88745e-08 4.9334e-08 3.59472e-08 3.64067e-08
2732000 3.77497e-08 1.89806e-08 -5.22381e-08 4.49227e-09
2734000 -8.12025e-09 -3.77106e-08 1.42608e-08 -3.157e-08
2736000 2.12525e-08 4.95781e-08 4.89669e-09 7.57273e-08
2738000 3.7225e-10 3.40056e-08 -2.71318e-08 7.24604e-09
2740000 1.78304e-08 5.30851e-09 -1.09373e-08 1.22017e-08
2742000 -3.6765e-08 -4.54517e-09 1.10095e-09 -4.02092e-08
2744000 -2.47674e-09 -2.02133e-08 2.02362e-08 -2.4538e-09
2746000 -9.91003e-09 3.22608e-08 -1.88229e-08 3.52789e-09
2748000 -5.87705e-08 -5.21023e-08 2.42386e-09 -1.08449e-07
2750000 5.79838e-08 1.21743e-08 5.16098e-10 7.06742e-08
2752000 -3.5224e-08 -2.24514e-08 -1.47098e-08 -7.23852e-08
2754000 -7.75265e-10 -1.26006e-08 1.15008e-08 -1.87502e-09
2756000 1.0109e-08 9.66356e-09 1.7474e-08 3.72465e-08
2758000 -1.82886e-08 3.78652e-10 -3.07695e-08 -4.86795e-08
2760000 1.55873e-08 1.98264e-08 3.87065e-09 3.92843e-08
2762000 -2.95613e-08 2.53256e-08 2.6529e-08 2.22933e-08
2764000 3.62746e-08 -2.15744e-08 -9.15167e-09 5.54855e-09
2766000 -2.33455e-08 2.29737e-08 -4.71584e-08 -4.75301e-08
2768000 -2.29599e-08 -2.38615e-08 2.15873e-09 -4.46626e-08
2770000 -2.82362e-09 3.1459e-09 5.25139e-08 5.28362e-08
2772000 -3.96101e-08 5.46462e-08 -6.24521e-09 8.79092e-09
2774000 -1.9977e-08 -4.31115e-08 -1.93353e-08 -8.24238e-08
2776000 -1.08569e-08 2.52349e-08 9.60787e-08 1.10457e-07
2778000 4.28906e-08 3.70169e-09 -2.10552e-08 2.55371e-08
2780000 -2.26011e-08 1.07829e-08 -6.66007e-09 -1.84783e-08
2782000 -1.9988e-08 2.69155e-08 -3.23049e-08 -2.53774e-08
2784000 -1.07749e-08 3.11162e-08 -1.79976e-08 2.34359e-09
2786000 5.76726e-09 -2.57285e-09 1.83734e-08 2.15678e-08
2788000 -9.17566e-09 4.52559e-08 -3.28337e-08 3.24662e-09
2790000 -1.53722e-08 -1.69241e-08 2.02239e-09 -3.0274e-08
2792000 4.46342e-10 -8.62303e-09 -9.84802e-09 -1.80247e-08
2794000 -1.07001e-09 1.94231e-08 4.24011e-09 2.25933e-08
2796000 -3.51384e-08 -5.32993e-09 -3.01983e-08 -7.06666e-08
2798000 -4.5784e-09 -1.24323e-09 1.11747e-09 -4.70416e-09
2800000 2.41e-09 -2.62811e-08 -3.53101e-08 -5.91812e-08
2802000 6.2691e-09 2.1044e-09 2.86351e-08 3.70086e-08
2804000 2.35533e-08 -1.04586e-08 6.22378e-08 7.53325e-08
2806000 2.64557e-08 3.07043e-08 -1.32234e-08 4.39365e-08
2808000 1.20397e-10 1.96019e-08 3.27636e-08 5.24859e-08
2810000 -8.2522e-09 -3.21964e-08 -2.71603e-08 -6.76089e-08
2812000 -5.04086e-09 2.59158e-08 -1.66975e-08 4.17744e-09
2814000 4.60675e-08 1.53734e-08 -2.18037e-08 3.96372e-08
2816000 -2.29966e-08 -1.76412e-09 -1.83612e-08 -4.31219e-08
2818000 -2.31043e-08 -5.87188e-08 1.6032e-08 -6.57911e-08
2820000 -1.40871e-08 3.15545e-08 2.89744e-08 4.64418e-08
2822000 2.11283e-08 -2.43768e-09 5.74447e-09 2.44351e-08
2824000 3.91793e-08 3.20581e-08 2.35431e-08 9.47806e-08
2826000 6.77411e-09 -3.11594e-08 -3.39254e-08 -5.83107e-08
2828000 -3.2289e-08 -1.13074e-09 8.65891e-09 -2.47608e-08
2830000 1.26485e-08 -1.03712e-08 3.69529e-08 3.92302e-08
2832000 -1.06359e-08 -2.87763e-08 -1.66062e-08 -5.60184e-08
2834000 -4.01593e-08 3.06901e-08 1.55149e-09 -7.91771e-09
2836000 -3.40271e-08 -2.76176e-08 -1.91585e-08 -8.08032e-08
2838000 -2.45152e-08 -1.39441e-08 -2.55494e-08 -6.40087e-08
2840000 -1.85817e-08 -3.14404e-08 -1.65838e-08 -6.66059e-08
2842000 -1.68872e-08 1.31891e-08 2.76497e-08 2.39516e-08
2844000 -3.0561e-09 4.68845e-09 4.62003e-08 4.78326e-08
2846000 1.19213e-08 1.22419e-09 -3.60745e-08 -2.2929e-08
2848000 2.89413e-08 -8.35362e-09 4.11927e-08 6.17804e-08
2850000 -3.00951e-08 -2.99023e-08 -2.16261e-08 -8.16236e-08
2852000 2.34856e-08 1.73425e-08 2.32288e-09 4.3151e-08
2854000 -6.90062e-08 -2.24483e-08 1.63827e-08 -7.50717e-08
2856000 5.07501e-08 1.76313e-08 3.09516e-08 9.9333e-08
2858000 -9.72253e-09 -2.93333e-08 -1.34187e-08 -5.24746e-08
2860000 -6.49061e-09 2.02473e-08 -1.26284e-08 1.12829e-09
2862000 -7.08852e-09 -1.25234e-08 3.64187e-08 1.68067e-08
2864000 2.4825e-08 2.16407e-08 -3.09642e-08 1.55015e-08
2866000 -1.92117e-08 -2.87458e-08 -8.67735e-09 -5.66349e-08
2868000 4.50452e-08 2.36732e-08 -2.13776e-08 4.73409e-08
2870000 -4.71823e-09 1.56715e-08 3.30047e-08 4.3958e-08
2872000 3.06671e-08 -3.10545e-08 3.72828e-08 3.68954e-08
2874000 -2.48968e-08 2.36436e-08 -1.89175e-09 -3.14495e-09
2876000 5.19256e-09 -8.48843e-09 -3.30808e-09 -6.60395e-09
2878000 6.5758e-09 9.19228e-09 -1.4845e-08 9.23068e-10
2880000 -3.081e-08 -3.73683e-08 6.14336e-09 -6.2035e-08
2882000 2.76237e-08 1.45206e-10 -2.9095e-08 -1.32614e-09
2884000 -1.93417e-08 -2.45882e-08 1.43929e-08 -2.9537e-08
2886000 1.66618e-09 1.94118e-09 -4.59129e-08 -4.23055e-08
2888000 1.2039e-08 3.72306e-08 2.7999e-08 7.72686e-08
2890000 1.96055e-09 -9.011e-09 -5.28644e-08 -5.99148e-08
2892000 -3.35397e-08 3.83005e-08 -4.06057e-08 -3.58449e-08
2894000 1.11079e-08 -3.51745e-08 6.25686e-08 3.8502e-08
2896000 -9.40228e-09 8.50191e-09 -5.45523e-08 -5.54526e-08
2898000 2.97632e-08 5.83822e-09 2.0093e-08 5.56944e-08
2900000 -1.04361e-08 -7.57199e-09 -1.786e-08 -3.5868e-08
2902000 -2.37122e-08 -1.59161e-09 -1.16398e-08 -3.69436e-08
2904000 6.50158e-09 1.02167e-08 3.70527e-08 5.3771e-08
2906000 -1.12443e-08 -8.80902e-09 2.19979e-08 1.94461e-09
2908000 7.67319e-09 8.06667e-10 -4.90452e-09 3.57535e-09
2910000 -1.12631e-08 3.36584e-08 2.30169e-08 4.54122e-08
2912000 1.43689e-08 -1.85269e-08 1.4421e-09 -2.71586e-09
2914000 -4.96585e-09 2.02676e-09 -1.96305e-08 -2.25696e-08
2916000 2.65961e-09 6.97446e-09 -6.11802e-08 -5.15461e-08
2918000 3.06172e-08 6.23235e-08 -1.02907e-09 9.19117e-08
2920000 8.91547e-09 -4.97374e-08 -1.6953e-08 -5.77749e-08
2922000 1.27285e-08 -2.99088e-08 -1.29e-08 -3.00803e-08
2924000 -2.46365e-08 5.59158e-09 -5.49851e-09 -2.45434e-08
2926000 -7.12238e-09 -2.18028e-08 -4.30974e-08 -7.20226e-08
2928000 -1.92697e-08 1.51294e-08 3.45045e-08 3.03641e-08
2930000 1.9499e-08 -2.94566e-08 -1.56737e-08 -2.56312e-08
2932000 9.65739e-09 -3.39208e-08 -1.83034e-08 -4.25668e-08
2934000 4.87454e-08 2.20223e-10 -3.06203e-08 1.83454e-08
2936000 2.81003e-08 3.86671e-08 5.20484e-09 7.19722e-08
2938000 -3.64125e-09 -6.83477e-09 -1.24539e-09 -1.17214e-08
2940000 -2.1897e-08 -1.39039e-08 6.19748e-10 -3.51812e-08
2942000 -2.81158e-08 1.14874e-09 1.78868e-08 -9.08022e-09
2944000 4.28425e-08 8.86828e-09 4.41819e-10 5.21526e-08
2946000 1.44276e-08 9.61986e-09 -5.59135e-10 2.34883e-08
2948000 -2.99568e-08 3.35801e-08 -6.3071e-10 2.99255e-09
2950000 -3.99406e-09 -9.80048e-09 1.49767e-08 1.18215e-09
2952000 -7.61335e-09 3.15159e-09 -2.12409e-08 -2.57026e-08
2954000 -4.75959e-08 1.60247e-08 7.18207e-09 -2.43891e-08
2956000 3.09063e-08 -2.30572e-08 2.24227e-08 3.02719e-08
2958000 -1.40735e-09 1.12267e-09 5.43681e-09 5.15213e-09
2960000 1.45044e-08 -2.09426e-08 8.22711e-09 1.78897e-09
2962000 7.12832e-09 1.66613e-08 -5.57066e-09 1.82189e-08
2964000 -1.2304e-08 9.95529e-09 2.23333e-09 -1.15386e-10
2966000 2.62985e-08 -2.02728e-08 -2.97802e-08 -2.37546e-08
2968000 -5.24344e-08 2.64669e-08 2.48308e-08 -1.1367e-09
2970000 1.13427e-08 3.60399e-08 4.68266e-09 5.20652e-08
